Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-03-12 00:00:00-04:00,16.735430197346417,16.82434887149797,16.656841921090724,16.801179885864258,199326400,0.0,0.0
2014-03-13 00:00:00-04:00,16.827170541871137,16.896677508954262,16.567924001826682,16.61457633972168,257742800,0.0,0.0
2014-03-14 00:00:00-04:00,16.55633814322292,16.62208950808185,16.375054530457014,16.427968978881836,237199200,0.0,0.0
2014-03-17 00:00:00-04:00,16.52220558352603,16.593277629090263,16.464281465080933,16.49214744567871,199544800,0.0,0.0
2014-03-18 00:00:00-04:00,16.46584995756608,16.65590049902445,16.443933396946544,16.63805389404297,209647200,0.0,0.0
2014-03-19 00:00:00-04:00,16.664983283677778,16.78959516975006,16.56291166335237,16.6336727142334,224756000,0.0,0.0
2014-03-20 00:00:00-04:00,16.590776616506275,16.677819158065063,16.511250283271508,16.553518295288086,208398400,0.0,0.0
2014-03-21 00:00:00-04:00,16.654643313646805,16.711627692662944,16.47930920670425,16.68407440185547,374046400,0.0,0.0
2014-03-24 00:00:00-04:00,16.857845481103773,16.92296977065228,16.752643676678673,16.881954193115234,355700800,0.0,0.0
2014-03-25 00:00:00-04:00,16.95428275394523,17.087348884306586,16.894479160630738,17.063552856445312,282293200,0.0,0.0
2014-03-26 00:00:00-04:00,17.11146165076783,17.189110193203206,16.87162853403965,16.900432586669922,299768000,0.0,0.0
2014-03-27 00:00:00-04:00,16.907938840744446,16.954278462217786,16.754521301316057,16.82778549194336,222031600,0.0,0.0
2014-03-28 00:00:00-04:00,16.854716416968557,16.874128130430705,16.72728534872524,16.809003829956055,200564000,0.0,0.0
2014-03-31 00:00:00-04:00,16.88321330659376,16.932683172562424,16.779889258666238,16.805252075195312,168669200,0.0,0.0
2014-04-01 00:00:00-04:00,16.83717886175283,16.96586399685589,16.806182664434704,16.958974838256836,200760000,0.0,0.0
2014-04-02 00:00:00-04:00,16.981833536895753,17.016274318401262,16.915456818798813,16.98715591430664,180420800,0.0,0.0
2014-04-03 00:00:00-04:00,16.950843990932142,16.98559747366635,16.83343226570371,16.86943817138672,162344000,0.0,0.0
2014-04-04 00:00:00-04:00,16.90136997990478,16.907317733359395,16.612379725742684,16.651203155517578,275251200,0.0,0.0
2014-04-07 00:00:00-04:00,16.5322287706369,16.62240154194248,16.340300407048616,16.389768600463867,289850400,0.0,0.0
2014-04-08 00:00:00-04:00,16.443622428276363,16.472740840310053,16.24042059150307,16.388830184936523,243888400,0.0,0.0
2014-04-09 00:00:00-04:00,16.363778398143133,16.609560887910494,16.344366684780752,16.604238510131836,206169600,0.0,0.0
2014-04-10 00:00:00-04:00,16.615508870749014,16.66435335062433,16.380372805412435,16.390079498291016,239652000,0.0,0.0
2014-04-11 00:00:00-04:00,16.249814472801745,16.369732713075766,16.191579315319128,16.2689151763916,271717600,0.0,0.0
2014-04-14 00:00:00-04:00,16.340614372949993,16.348754285888834,16.193771547464575,16.33372688293457,205674000,0.0,0.0
2014-04-15 00:00:00-04:00,16.289575067151713,16.332468450729788,16.00966447054314,16.217248916625977,266490000,0.0,0.0
2014-04-16 00:00:00-04:00,16.220065836616826,16.315248277797576,16.09764445920934,16.250123977661133,214765600,0.0,0.0
2014-04-17 00:00:00-04:00,16.281119114603747,16.524084055744872,16.256070665374935,16.435789108276367,284334400,0.0,0.0
2014-04-21 00:00:00-04:00,16.44832163532818,16.661228544861398,16.405113874662035,16.630859375,182548800,0.0,0.0
2014-04-22 00:00:00-04:00,16.541304125891262,16.6515156338059,16.484634097902987,16.647445678710938,202563200,0.0,0.0
2014-04-23 00:00:00-04:00,16.56478759449177,16.629599205299638,16.420447990349718,16.429841995239258,394940000,0.0,0.0
2014-04-24 00:00:00-04:00,17.790571083502122,17.846615746079973,17.55637305143918,17.77679443359375,759911600,0.0,0.0
2014-04-25 00:00:00-04:00,17.675344965428533,17.908915885316944,17.657500036788743,17.907352447509766,390275200,0.0,0.0
2014-04-28 00:00:00-04:00,17.934283609494937,18.652844839060418,17.926454713430616,18.60087013244629,669485600,0.0,0.0
2014-04-29 00:00:00-04:00,18.589910497192076,18.660044495156168,18.457469724983465,18.54576301574707,337377600,0.0,0.0
2014-04-30 00:00:00-04:00,18.55546475492097,18.76805884976888,18.466544440497323,18.475624084472656,456640800,0.0,0.0
2014-05-01 00:00:00-04:00,18.535425783757574,18.62309367482503,18.358839251417272,18.519145965576172,244048000,0.0,0.0
2014-05-02 00:00:00-04:00,18.546081723517343,18.604318555736093,18.463736167084452,18.5535945892334,191514400,0.0,0.0
2014-05-05 00:00:00-04:00,18.47719828334085,18.817223562138217,18.47281396730779,18.815969467163086,287067200,0.0,0.0
2014-05-06 00:00:00-04:00,18.842268259971576,18.923986751626465,18.610889434814453,18.610889434814453,374564400,0.0,0.0
2014-05-07 00:00:00-04:00,18.637188199274348,18.7010600838375,18.401737751778324,18.54576301574707,282864400,0.0,0.0
2014-05-08 00:00:00-04:00,18.520888316616443,18.71483528907412,18.46264234694369,18.51270294189453,230297200,0.1175,0.0
2014-05-09 00:00:00-04:00,18.404078599924045,18.457917443300275,18.271526994246425,18.435564041137695,291597600,0.0,0.0
2014-05-12 00:00:00-04:00,18.496964370577274,18.691224130405693,18.49412941900564,18.66509246826172,213208800,0.0,0.0
2014-05-13 00:00:00-04:00,18.638957564423865,18.718928077745623,18.598029005450673,18.69437026977539,159737200,0.0,0.0
2014-05-14 00:00:00-04:00,18.65249665277921,18.808975540723143,18.630772114763975,18.697834014892578,166404000,0.0,0.0
2014-05-15 00:00:00-04:00,18.723970435674456,18.78379027248107,18.514281528298543,18.53883934020996,230846000,0.0,0.0
2014-05-16 00:00:00-04:00,18.532849488375224,18.81306401821145,18.43115446011526,18.812435150146484,276256400,0.0,0.0
2014-05-19 00:00:00-04:00,18.823148754530358,19.12162414775014,18.806776317618535,19.035356521606445,317755200,0.0,0.0
2014-05-20 00:00:00-04:00,19.032828354472045,19.092333734550568,18.913815912849568,19.039125442504883,234836000,0.0,0.0
2014-05-21 00:00:00-04:00,19.01142391590089,19.101784213512804,18.955696772049052,19.089506149291992,196859600,0.0,0.0
2014-05-22 00:00:00-04:00,19.09862838521409,19.20095395085711,19.01991731704689,19.119722366333008,200760000,0.0,0.0
2014-05-23 00:00:00-04:00,19.1190976297644,19.354603698631124,19.094539824996453,19.335712432861328,232209600,0.0,0.0
2014-05-27 00:00:00-04:00,19.39080770788447,19.705024813491278,19.382936768726733,19.697784423828125,348866000,0.0,0.0
2014-05-28 00:00:00-04:00,19.710069386990778,19.830026846320713,19.639543662418994,19.646785736083984,315481600,0.0,0.0
2014-05-29 00:00:00-04:00,19.76768649710234,20.051679363060007,19.76516766117251,20.0047664642334,376474000,0.0,0.0
2014-05-30 00:00:00-04:00,20.08662962705341,20.28151995906213,19.800748436787327,19.92983627319336,564020800,0.0,0.0
2014-06-02 00:00:00-04:00,19.96006008585592,19.987451166093326,19.59924439760152,19.792875289916992,369350800,0.0,0.0
2014-06-03 00:00:00-04:00,19.786889952694814,20.11055360704264,19.78027842949663,20.072771072387695,292709200,0.0,0.0
2014-06-04 00:00:00-04:00,20.06961860242637,20.3986342840158,20.027743390161444,20.30197525024414,335482000,0.0,0.0
2014-06-05 00:00:00-04:00,20.345426761509465,20.445233510361632,20.232396967810466,20.381633758544922,303805600,0.0,0.0
2014-06-06 00:00:00-04:00,20.46192575295492,20.504745965135356,20.290964382765893,20.32559585571289,349938400,0.0,0.0
2014-06-09 00:00:00-04:00,20.430436252349136,20.69050013375473,20.221063515240797,20.650829315185547,301660000,0.0,7.0
2014-06-10 00:00:00-04:00,20.877836457286456,20.948362173091073,20.622179686578654,20.77204704284668,251108000,0.0,0.0
2014-06-11 00:00:00-04:00,20.74559776200148,20.884446463459934,20.600139219361168,20.686092376708984,182724000,0.0,0.0
2014-06-12 00:00:00-04:00,20.72576820254638,20.743400054844084,20.25412708311163,20.34008026123047,218996000,0.0,0.0
2014-06-13 00:00:00-04:00,20.320242473412254,20.37313802631322,20.029323658320365,20.117481231689453,218100000,0.0,0.0
2014-06-16 00:00:00-04:00,20.168169948547693,20.44145687968676,20.154945221185752,20.320240020751953,142244000,0.0,0.0
2014-06-17 00:00:00-04:00,20.344482185180706,20.430435341336924,20.232082938801376,20.293792724609375,118904000,0.0,0.0
2014-06-18 00:00:00-04:00,20.335672433795168,20.340081237814264,20.13291116703436,20.315837860107422,134056000,0.0,0.0
2014-06-19 00:00:00-04:00,20.340078927766694,20.342283329525884,20.130704478756154,20.245309829711914,142112000,0.0,0.0
2014-06-20 00:00:00-04:00,20.243095078718852,20.397371175137415,20.033722418215458,20.035926818847656,403592000,0.0,0.0
2014-06-23 00:00:00-04:00,20.126298886062035,20.192417492135032,19.967615576659636,20.018306732177734,174776000,0.0,0.0
2014-06-24 00:00:00-04:00,20.000666362507797,20.218854979288512,19.877246810626225,19.89708137512207,156144000,0.0,0.0
2014-06-25 00:00:00-04:00,19.88166504254114,19.98965721079185,19.758245421683192,19.914724349975586,147476000,0.0,0.0
2014-06-26 00:00:00-04:00,19.91692339631794,20.066790759115726,19.791299407021693,20.03373146057129,130516000,0.0,0.0
2014-06-27 00:00:00-04:00,20.01610033475686,20.276164247802527,20.005080007688026,20.271757125854492,256116000,0.0,0.0
2014-06-30 00:00:00-04:00,20.298198254719566,20.657439979102286,20.295993853551916,20.481124877929688,197929200,0.0,0.0
2014-07-01 00:00:00-04:00,20.61115837097168,20.732375227379023,20.525205211506695,20.61115837097168,152892000,0.0,0.0
2014-07-02 00:00:00-04:00,20.688297674009565,20.730171213078563,20.51638967040369,20.602344512939453,113860000,0.0,0.0
2014-07-03 00:00:00-04:00,20.644216792607203,20.738985872296148,20.54063178905585,20.72355842590332,91567200,0.0,0.0
2014-07-07 00:00:00-04:00,20.74779771514945,21.15552444516067,20.7389817930211,21.1511173248291,225872000,0.0,0.0
2014-07-08 00:00:00-04:00,21.21724182809646,21.33405157709167,20.699318407926942,21.014480590820312,260888000,0.0,0.0
2014-07-09 00:00:00-04:00,21.034320499793413,21.14671978348483,20.884453106738746,21.023300170898438,145744000,0.0,0.0
2014-07-10 00:00:00-04:00,20.66405835980423,21.05856222648308,20.611162803016487,20.9461612701416,158744000,0.0,0.0
2014-07-11 00:00:00-04:00,21.016679474642718,21.13348751150451,20.906482959646254,20.985824584960938,136072000,0.0,0.0
2014-07-14 00:00:00-04:00,21.126879223599946,21.353883810206536,21.080596881992687,21.25691032409668,171240000,0.0,0.0
2014-07-15 00:00:00-04:00,21.33405611440101,21.34507476225778,20.943959324308757,21.00787353515625,181911600,0.0,0.0
2014-07-16 00:00:00-04:00,21.371520246408792,21.400170745516,20.880042868948568,20.888858795166016,213585200,0.0,0.0
2014-07-17 00:00:00-04:00,20.94395683002349,20.999055107144027,20.401789984933338,20.516393661499023,229192000,0.0,0.0
2014-07-18 00:00:00-04:00,20.63319824469938,20.880037388130923,20.500961067614703,20.811716079711914,199952000,0.0,0.0
2014-07-21 00:00:00-04:00,20.935135603912553,20.937340005249776,20.65523716684511,20.703723907470703,156316000,0.0,0.0
2014-07-22 00:00:00-04:00,20.866817314587298,20.913099660571635,20.743397725295726,20.875633239746094,220788000,0.0,0.0
2014-07-23 00:00:00-04:00,21.029905326838538,21.57207205124963,20.97480706198214,21.420001983642578,371672000,0.0,0.0
2014-07-24 00:00:00-04:00,21.386950953770224,21.448660765223654,21.250306598790306,21.384746551513672,182916000,0.0,0.0
2014-07-25 00:00:00-04:00,21.345065131833984,21.563253765963736,21.298782796198303,21.525787353515625,173876000,0.0,0.0
2014-07-28 00:00:00-04:00,21.558855038113993,21.871812866515,21.4993496352638,21.823326110839844,221272000,0.0,0.0
2014-07-29 00:00:00-04:00,21.89164447956871,21.91588785226539,21.6536195557099,21.682270050048828,172572000,0.0,0.0
2014-07-30 00:00:00-04:00,21.695494545438173,21.75279553350205,21.52579093837981,21.631580352783203,132040000,0.0,0.0
2014-07-31 00:00:00-04:00,21.413390581464146,21.477303089367705,21.010070876892637,21.069576263427734,227372000,0.0,0.0
2014-08-01 00:00:00-04:00,20.915305445416223,21.29438184498493,20.895469192130655,21.18638801574707,194044000,0.0,0.0
2014-08-04 00:00:00-04:00,21.239275518306584,21.285557849805894,20.974802890712315,21.067367553710938,159832000,0.0,0.0
2014-08-05 00:00:00-04:00,21.0166866754139,21.087212401916663,20.796293569909533,20.96379280090332,223732000,0.0,0.0
2014-08-06 00:00:00-04:00,20.882243581317848,21.043131263794546,20.87342765665803,20.928525924682617,154232000,0.0,0.0
2014-08-07 00:00:00-04:00,21.025986759314872,21.25190518175999,20.842150169681876,20.92631721496582,186844000,0.1175,0.0
2014-08-08 00:00:00-04:00,20.877582335534637,21.00161580542935,20.660522073389608,20.983896255493164,167460000,0.0,0.0
2014-08-11 00:00:00-04:00,21.10128866590707,21.280696180286014,21.00604818216971,21.260761260986328,146340000,0.0,0.0
2014-08-12 00:00:00-04:00,21.2718327663101,21.457882968867246,21.17659229885939,21.256328582763672,135180000,0.0,0.0
2014-08-13 00:00:00-04:00,21.2961980018992,21.537620544433594,21.27183404203232,21.537620544433594,127664000,0.0,0.0
2014-08-14 00:00:00-04:00,21.55756015017396,21.610717124249696,21.44017105791807,21.595212936401367,112464000,0.0,0.0
2014-08-15 00:00:00-04:00,21.683801371414702,21.74803346693884,21.453452311895813,21.701520919799805,195804000,0.0,0.0
2014-08-18 00:00:00-04:00,21.814487647659224,22.00939937537137,21.70152928527673,21.962886810302734,190288000,0.0,0.0
2014-08-19 00:00:00-04:00,22.018256110181657,22.2995468285801,21.998321190861535,22.26632308959961,277596000,0.0,0.0
2014-08-20 00:00:00-04:00,22.246387813425372,22.39035451937987,22.137856830085386,22.27518081665039,210796000,0.0,0.0
2014-08-21 00:00:00-04:00,22.275179882156593,22.357131535353535,22.173295002139206,22.277395248413086,133912000,0.0,0.0
2014-08-22 00:00:00-04:00,22.213163804987776,22.474521266644224,22.191015211253372,22.44129753112793,176736000,0.0,0.0
2014-08-25 00:00:00-04:00,22.54539880576783,22.629564141717818,22.432438775807213,22.490026473999023,161080000,0.0,0.0
2014-08-26 00:00:00-04:00,22.463446963868936,22.481166515450035,22.339413482460152,22.346057891845703,132608000,0.0,0.0
2014-08-27 00:00:00-04:00,22.374847586304057,22.718156665633426,22.303971080292538,22.62070083618164,209476000,0.0,0.0
2014-08-28 00:00:00-04:00,22.501101683026,22.764674543567036,22.494457273067756,22.64728546142578,273840000,0.0,0.0
2014-08-29 00:00:00-04:00,22.78239782649439,22.79125760449906,22.636214024162136,22.702661514282227,178380000,0.0,0.0
2014-09-02 00:00:00-04:00,22.82668792139472,22.977300720932927,22.751382366540287,22.879846572875977,214256000,0.0,0.0
2014-09-03 00:00:00-04:00,22.835548753261747,22.8576973474891,21.834417761652368,21.914154052734375,501684000,0.0,0.0
2014-09-04 00:00:00-04:00,21.894216835597042,22.168863092796073,21.65943871975184,21.73253059387207,342872000,0.0,0.0
2014-09-05 00:00:00-04:00,21.88314647483893,22.013824368390367,21.77461548648696,21.920799255371094,233828000,0.0,0.0
2014-09-08 00:00:00-04:00,21.993886964290198,21.99610064049219,21.717025354416602,21.785686492919922,185426800,0.0,0.0
2014-09-09 00:00:00-04:00,21.945159559684225,22.831116731833003,21.29398049740953,21.7037353515625,759385200,0.0,0.0
2014-09-10 00:00:00-04:00,21.70817158963185,22.39478823422981,21.652799252328307,22.370424270629883,403478400,0.0,0.0
2014-09-11 00:00:00-04:00,22.239741749435044,22.46787546139944,22.06476499709602,22.465660095214844,249412400,0.0,0.0
2014-09-12 00:00:00-04:00,22.41693606689995,22.633996365254387,22.38814306082245,22.5166072845459,250504400,0.0,0.0
2014-09-15 00:00:00-04:00,22.771319583079976,22.824478243874797,22.46788025440033,22.50996208190918,245266000,0.0,0.0
2014-09-16 00:00:00-04:00,22.104636440802437,22.428010669052064,21.903080333631834,22.339414596557617,267632400,0.0,0.0
2014-09-17 00:00:00-04:00,22.430223268352805,22.547614030421325,22.27961045929545,22.498886108398438,243706000,0.0,0.0
2014-09-18 00:00:00-04:00,22.576401352717774,22.66942644053419,22.494449714501016,22.545392990112305,149197600,0.0,0.0
2014-09-19 00:00:00-04:00,22.656149743070024,22.66943856562895,22.259683535039482,22.361568450927734,283609600,0.0,0.0
2014-09-22 00:00:00-04:00,22.54760841603031,22.622913956893058,22.277391235609333,22.383705139160156,211153600,0.0,0.0
2014-09-23 00:00:00-04:00,22.281827015019214,22.800112943491857,22.268538195514378,22.733665466308594,253608800,0.0,0.0
2014-09-24 00:00:00-04:00,22.627352428204933,22.78017892806158,22.414721168715538,22.536540985107422,240687200,0.0,0.0
2014-09-25 00:00:00-04:00,22.26188997134977,22.306187155328917,21.643934622813905,21.67715835571289,400368000,0.0,0.0
2014-09-26 00:00:00-04:00,21.823341674016554,22.315048217773438,21.794548671751542,22.315048217773438,249482000,0.0,0.0
2014-09-29 00:00:00-04:00,21.849921770101766,22.24638785593779,21.84549103739443,22.173295974731445,199065200,0.0,0.0
2014-09-30 00:00:00-04:00,22.32833703576816,22.490024977297786,22.266320298686995,22.315048217773438,221056400,0.0,0.0
2014-10-01 00:00:00-04:00,22.27960513292501,22.30175541206138,21.860990542649148,21.96730613708496,205965200,0.0,0.0
2014-10-02 00:00:00-04:00,21.987240227461115,22.197656058749907,21.71480935756402,22.126779556274414,191031200,0.0,0.0
2014-10-03 00:00:00-04:00,22.02490540192269,22.195451488074777,21.936309308280208,22.064773559570312,173878400,0.0,0.0
2014-10-06 00:00:00-04:00,22.137863773732672,22.292907360064504,22.020474667834105,22.064773559570312,148204800,0.0,0.0
2014-10-07 00:00:00-04:00,22.022685037917736,22.175513222528462,21.86764317659493,21.872072219848633,168376800,0.0,0.0
2014-10-08 00:00:00-04:00,21.874285774503473,22.394785339921302,21.77461456634086,22.32612419128418,229618800,0.0,0.0
2014-10-09 00:00:00-04:00,22.490028541125014,22.676078781850507,22.28404338041915,22.374853134155273,309506000,0.0,0.0
2014-10-10 00:00:00-04:00,22.301763392086368,22.598558312627652,22.2153826799987,22.310623168945312,265326400,0.0,0.0
2014-10-13 00:00:00-04:00,22.443514401114598,22.543183924511727,22.106849670410156,22.106849670410156,214333600,0.0,0.0
2014-10-14 00:00:00-04:00,22.235314600515956,22.26410760623889,21.83220407124712,21.872072219848633,254754400,0.0,0.0
2014-10-15 00:00:00-04:00,21.699311148290455,21.96066863995165,21.081355680129764,21.60407066345215,403734400,0.0,0.0
2014-10-16 00:00:00-04:00,21.163301362085733,21.643932693721457,21.132292998098208,21.320558547973633,288618000,0.0,0.0
2014-10-17 00:00:00-04:00,21.595209311157912,21.927443300560345,21.44238113528737,21.632862091064453,272718800,0.0,0.0
2014-10-20 00:00:00-04:00,21.77682667487187,22.140068971109894,21.754678084092316,22.09577178955078,310069200,0.0,0.0
2014-10-21 00:00:00-04:00,22.81783253525765,22.81783253525765,22.43022616525309,22.696014404296875,378495600,0.0,0.0
2014-10-22 00:00:00-04:00,22.77796019444487,23.059252568958808,22.7248032323449,22.81118392944336,273052400,0.0,0.0
2014-10-23 00:00:00-04:00,23.052612006285095,23.26745694664923,22.952940784659347,23.21872901916504,284298800,0.0,0.0
2014-10-24 00:00:00-04:00,23.296253060763718,23.364914227832223,23.152284625768264,23.305112838745117,188215600,0.0,0.0
2014-10-27 00:00:00-04:00,23.223164461854374,23.36270387261495,23.18994071215757,23.280752182006836,136750800,0.0,0.0
2014-10-28 00:00:00-04:00,23.34498018339817,23.641775131225586,23.333905038848872,23.641775131225586,192243600,0.0,0.0
2014-10-29 00:00:00-04:00,23.621837436207255,23.781310024542783,23.557605327581584,23.7746639251709,210751600,0.0,0.0
2014-10-30 00:00:00-04:00,23.690490762079314,23.77687143725477,23.45571269004643,23.694921493530273,162619200,0.0,0.0
2014-10-31 00:00:00-04:00,23.923062305474254,23.929706714806848,23.74587017073443,23.920846939086914,178557200,0.0,0.0
2014-11-03 00:00:00-05:00,23.9695747673993,24.430272964067356,23.923062212422636,24.230932235717773,209130400,0.0,0.0
2014-11-04 00:00:00-05:00,24.222075743611274,24.250868751120215,23.858833340412342,24.053743362426758,166297600,0.0,0.0
2014-11-05 00:00:00-05:00,24.164485090002774,24.208783969029625,23.94964017375353,24.111328125,149743600,0.0,0.0
2014-11-06 00:00:00-05:00,24.158043678175588,24.200309675808597,23.980084887868625,24.180288314819336,139874000,0.1175,0.0
2014-11-07 00:00:00-05:00,24.191412995369102,24.318209299044753,24.146923719297927,24.249250411987305,134766000,0.0,0.0
2014-11-10 00:00:00-05:00,24.25147183468103,24.32043241362617,24.173614758927133,24.20920753479004,108782000,0.0,0.0
2014-11-11 00:00:00-05:00,24.180285025974445,24.413857921857193,24.113551125119912,24.402734756469727,109769200,0.0,0.0
2014-11-12 00:00:00-05:00,24.33155029440126,24.787572909230523,24.329327019105477,24.74753189086914,187769600,0.0,0.0
2014-11-13 00:00:00-05:00,24.86988655848465,25.23692734477838,24.825395583339507,25.096784591674805,238091600,0.0,0.0
2014-11-14 00:00:00-05:00,25.17018432757869,25.401532223218677,24.73863135906211,25.399307250976562,176254400,0.0,0.0
2014-11-17 00:00:00-05:00,25.41932796072427,26.08890207213618,25.203553164700683,25.35704231262207,186986800,0.0,0.0
2014-11-18 00:00:00-05:00,25.345923837910284,25.735210881669587,25.334800672083002,25.68627166748047,176896000,0.0,0.0
2014-11-19 00:00:00-05:00,25.679603322220544,25.746337238383454,25.314785816293757,25.508316040039062,167476800,0.0,0.0
2014-11-20 00:00:00-05:00,25.561708148175526,25.995484593152142,25.5483600056827,25.873136520385742,173582000,0.0,0.0
2014-11-21 00:00:00-05:00,26.140066012206578,26.153412451775132,25.810839693210507,25.90871810913086,228717200,0.0,0.0
2014-11-24 00:00:00-05:00,25.993258909786707,26.42036212042787,25.942096405960132,26.389219284057617,189803200,0.0,0.0
2014-11-25 00:00:00-05:00,26.487088956055302,26.638354838473195,26.126719786930014,26.16008758544922,275361600,0.0,0.0
